time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1960-05-22T19:11:20.000Z,-38.143,-73.407,25,9.6,mw,,,,,iscgem,iscgem879136,2015-02-12T20:39:46.734Z,"Bio-Bio, Chile",earthquake
1964-03-28T03:36:16.000Z,60.908,-147.339,25,9.3,mw,,,,,iscgem,iscgem869809,2015-02-12T22:46:47.855Z,Southern Alaska,earthquake
2011-03-11T05:46:24.120Z,38.297,142.373,29,9,mww,541,9.5,,1.16,us,usp000hvnu,2015-04-18T20:09:42.041Z,"near the east coast of Honshu, Japan",earthquake
2004-12-26T00:58:53.450Z,3.295,95.982,30,9,mwc,601,22,,1.17,us,usp000dbed,2015-03-24T18:25:54.558Z,off the west coast of northern Sumatra,earthquake
1952-11-04T16:58:30.000Z,52.623,159.779,21.6,8.9,mw,,,,,iscgem,iscgem893648,2015-02-12T20:08:16.502Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
2010-02-27T06:34:11.530Z,-36.122,-72.898,22.9,8.8,mwc,454,17.8,,1.09,us,usp000h7rf,2015-04-18T20:10:29.942Z,"offshore Bio-Bio, Chile",earthquake
1965-02-04T05:01:22.000Z,51.251,178.715,30.3,8.7,mw,,,,,iscgem,iscgem859206,2015-02-12T20:55:22.457Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2012-04-11T08:38:36.720Z,2.327,93.063,20,8.6,mww,499,16.6,,1.33,us,usp000jhh2,2015-04-18T20:25:37.785Z,off the west coast of northern Sumatra,earthquake
1946-04-01T12:29:01.000Z,53.492,-162.832,15,8.6,mw,,,,,iscgem,iscgem898313,2015-02-12T22:29:01.974Z,south of Alaska,earthquake
1950-08-15T14:09:34.000Z,28.363,96.445,15,8.6,mw,,,,,iscgem,iscgem895681,2015-02-12T22:22:44.893Z,eastern Xizang-India border region,earthquake
1957-03-09T14:22:33.000Z,51.499,-175.626,25,8.6,mw,,,,,iscgem,iscgem886030,2015-02-12T23:07:47.487Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1960-05-22T18:56:02.000Z,-38.061,-73.039,25,8.6,mw,,,,,iscgem,iscgem879134,2015-02-12T21:22:10.811Z,"Araucania, Chile",earthquake
2005-03-28T16:09:36.530Z,2.085,97.108,30,8.6,mwc,510,22.1,,0.91,us,usp000dk85,2015-04-18T22:00:56.298Z,"northern Sumatra, Indonesia",earthquake
1933-03-02T17:31:00.000Z,39.209,144.59,15,8.5,mw,,,,,iscgem,iscgem905420,2015-02-12T23:27:22.617Z,"off the east coast of Honshu, Japan",earthquake
1938-02-01T19:04:22.000Z,-5.045,131.614,25,8.5,mw,,,,,iscgem,iscgem902352,2015-02-12T20:46:47.548Z,Banda Sea,earthquake
1963-10-13T05:17:59.000Z,44.872,149.483,35,8.5,mw,,,,,iscgem,iscgem873239,2015-02-12T22:09:58.233Z,Kuril Islands,earthquake
2007-09-12T11:10:26.830Z,-4.438,101.367,34,8.5,mwc,411,32.3,,1.03,us,usp000fmz4,2015-04-18T21:58:33.265Z,"southern Sumatra, Indonesia",earthquake
2001-06-23T20:33:14.130Z,-16.265,-73.641,33,8.4,mwc,518,,,1.05,us,usp000ah4q,2015-04-18T22:03:01.531Z,near the coast of southern Peru,earthquake
1923-02-03T16:01:50.000Z,54.486,160.472,15,8.4,mw,,,,,iscgem,iscgem911271,2015-02-12T22:32:25.807Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1958-11-06T22:58:09.000Z,44.479,148.485,35,8.4,mw,,,,,iscgem,iscgem885402,2015-02-12T20:54:33.641Z,Kuril Islands,earthquake
2013-05-24T05:44:48.980Z,54.892,153.221,598.1,8.3,mww,385,10,,1.02,us,usb000h4jh,2015-04-18T21:55:02.320Z,Sea of Okhotsk,earthquake
2003-09-25T19:50:06.360Z,41.815,143.91,27,8.3,mwc,669,27.4,,0.88,us,usp000c8kv,2015-04-18T22:01:28.837Z,"Hokkaido, Japan region",earthquake
1994-10-04T13:22:55.840Z,43.773,147.321,14,8.3,mw,,,,0.9,us,usp0006kdp,2015-04-18T22:04:56.944Z,Kuril Islands,earthquake
1905-07-09T09:40:39.000Z,49.709,98.483,15,8.3,mw,,,,,iscgem,iscgem16957859,2015-02-12T21:09:25.601Z,central Mongolia,earthquake
1905-07-23T02:46:22.000Z,49.369,96.61,15,8.3,mw,,,,,iscgem,iscgem16957865,2015-02-12T22:37:42.475Z,western Mongolia,earthquake
1906-01-31T15:36:10.000Z,0.955,-79.369,20,8.3,mw,,,,,iscgem,iscgem16957884,2015-01-24T18:07:43.000Z,near the coast of Ecuador,earthquake
1906-08-17T00:11:10.000Z,51.853,178.18,110,8.3,mw,,,,,iscgem,iscgem16957912,2015-02-12T20:36:18.494Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
1918-08-15T12:18:21.000Z,5.967,124.377,20,8.3,mw,,,,,iscgem,iscgem913230,2015-02-12T20:41:43.875Z,"Mindanao, Philippines",earthquake
1920-12-16T12:05:55.000Z,36.888,105.606,15,8.3,mw,,,,,iscgem,iscgem912687,2015-02-12T21:46:17.948Z,"Gansu-Ningxia border region, China",earthquake
1922-11-11T04:32:51.000Z,-28.293,-69.852,70,8.3,mw,,,,,iscgem,iscgem912062,2015-02-12T23:34:14.820Z,"Atacama, Chile",earthquake
1938-11-10T20:18:49.000Z,55.178,-158.181,35,8.3,mw,,,,,iscgem,iscgem902774,2015-02-12T20:52:48.947Z,Alaska Peninsula,earthquake
1946-12-20T19:19:10.000Z,33.116,135.895,15,8.3,mw,,,,,iscgem,iscgem898698,2015-02-12T20:50:27.023Z,"near the south coast of western Honshu, Japan",earthquake
2006-11-15T11:14:13.570Z,46.592,153.266,10,8.3,mwc,576,20.9,,1.07,us,usp000exfn,2015-04-18T21:59:32.915Z,Kuril Islands,earthquake
2014-04-01T23:46:47.260Z,-19.6097,-70.7691,25,8.2,mww,,23,0.609,0.66,us,usc000nzvd,2015-04-26T03:55:22.760Z,"94km NW of Iquique, Chile",earthquake
1989-05-23T10:54:46.320Z,-52.341,160.568,10,8.2,mw,,,,1.3,us,usp0003vj7,2015-02-12T21:18:03.168Z,Macquarie Island region,earthquake
1994-06-09T00:33:16.230Z,-13.841,-67.553,631.3,8.2,mw,,,,1.1,us,usp0006dzc,2015-02-12T22:21:35.740Z,"La Paz, Bolivia",earthquake
1996-02-17T05:59:30.550Z,-0.891,136.952,33,8.2,mw,,,,1.3,us,usp0007d1w,2015-04-18T22:04:32.022Z,"Biak region, Indonesia",earthquake
1917-05-01T18:26:20.000Z,-31.08,-176.461,15,8.2,mw,,,,,iscgem,iscgem913483,2015-02-12T20:13:18.687Z,Kermadec Islands region,earthquake
1920-06-05T04:21:35.000Z,23.684,121.986,20,8.2,mw,,,,,iscgem,iscgem912519,2015-02-12T22:19:38.202Z,Taiwan,earthquake
1940-05-24T16:33:59.000Z,-11.094,-77.487,45,8.2,mw,,,,,iscgem,iscgem901374,2015-02-12T23:36:11.920Z,near the coast of central Peru,earthquake
1949-08-22T04:01:18.000Z,53.673,-133.015,10,8.2,mw,,,,,iscgem,iscgem896789,2015-02-12T23:34:13.803Z,"Haida Gwaii, Canada",earthquake
1950-12-09T21:38:51.000Z,-23.977,-67.912,113.9,8.2,mw,,,,,iscgem,iscgem896170,2015-02-12T23:46:37.361Z,"Antofagasta, Chile",earthquake
1965-01-24T00:11:17.000Z,-2.608,125.952,20,8.2,mw,,,,,iscgem,iscgem861299,2015-02-12T22:54:55.902Z,"Kepulauan Sula, Indonesia",earthquake
1968-05-16T00:49:02.000Z,40.86,143.435,29.9,8.2,mw,,,,,iscgem,iscgem821946,2015-02-12T22:31:34.494Z,"off the east coast of Honshu, Japan",earthquake
1969-08-11T21:27:35.000Z,43.424,147.859,30,8.2,mw,,,,,iscgem,iscgem805430,2015-02-12T21:42:44.185Z,Kuril Islands,earthquake
2012-04-11T10:43:10.850Z,0.802,92.463,25.1,8.2,mwc,341,14.9,,0.9,us,usp000jhjb,2015-03-24T01:41:17.993Z,off the west coast of northern Sumatra,earthquake
2004-12-23T14:59:04.410Z,-49.312,161.345,10,8.1,mwc,331,59.3,,1.12,us,usp000db93,2015-02-12T20:13:26.466Z,north of Macquarie Island,earthquake
1998-03-25T03:12:25.070Z,-62.877,149.527,10,8.1,mwc,,,,1.1,us,usp0008hzd,2015-04-18T22:04:21.987Z,Balleny Islands region,earthquake
1910-04-12T00:22:24.000Z,25.911,123.973,235,8.1,mw,,,,,iscgem,iscgem16958079,2015-02-12T22:17:23.503Z,northeast of Taiwan,earthquake
1914-05-26T14:22:47.000Z,-1.829,136.943,15,8.1,mw,,,,,iscgem,iscgem913984,2015-02-12T20:58:16.782Z,"Biak region, Indonesia",earthquake
1918-09-07T17:16:23.000Z,46.737,150.653,15,8.1,mw,,,,,iscgem,iscgem913260,2015-02-12T22:13:45.696Z,Kuril Islands,earthquake
1919-04-30T07:17:17.000Z,-18.352,-172.515,25,8.1,mw,,,,,iscgem,iscgem912773,2015-02-12T22:24:35.882Z,Tonga region,earthquake
1920-09-20T14:39:03.000Z,-20.088,168.523,25,8.1,mw,,,,,iscgem,iscgem912618,2015-02-12T22:04:04.490Z,"Loyalty Islands, New Caledonia",earthquake
1923-09-01T02:58:35.000Z,35.413,139.298,15,8.1,mw,,,,,iscgem,iscgem911526,2015-02-12T20:31:00.960Z,"near the south coast of Honshu, Japan",earthquake
1929-06-27T12:47:13.000Z,-55.342,-29.434,15,8.1,mw,,,,,iscgem,iscgem908171,2015-02-12T20:26:29.080Z,South Sandwich Islands region,earthquake
1932-06-03T10:36:56.000Z,19.786,-103.784,15,8.1,mw,,,,,iscgem,iscgem906183,2015-02-12T23:47:19.582Z,"Jalisco, Mexico",earthquake
1939-12-21T21:00:31.000Z,-0.073,122.51,35,8.1,mw,,,,,iscgem,iscgem902275,2015-02-12T21:49:14.937Z,"Sulawesi, Indonesia",earthquake
1942-08-24T22:50:32.000Z,-14.819,-74.708,30,8.1,mw,,,,,iscgem,iscgem900444,2015-02-12T22:35:30.237Z,central Peru,earthquake
1943-04-06T16:07:17.000Z,-31.432,-71.475,35,8.1,mw,,,,,iscgem,iscgem899789,2015-02-12T21:57:34.916Z,"Coquimbo, Chile",earthquake
1944-12-07T04:35:45.000Z,33.682,136.204,15,8.1,mw,,,,,iscgem,iscgem899647,2015-02-12T20:27:07.087Z,"near the south coast of western Honshu, Japan",earthquake
1945-11-27T21:56:54.000Z,24.927,63.601,15,8.1,mw,,,,,iscgem,iscgem899220,2015-02-12T20:38:45.893Z,off the coast of Pakistan,earthquake
1952-03-04T01:22:49.000Z,42.084,143.899,45,8.1,mw,,,,,iscgem,iscgem892540,2015-02-12T22:22:38.929Z,"Hokkaido, Japan region",earthquake
1957-12-04T03:37:53.000Z,45.189,99.368,30,8.1,mw,,,,,iscgem,iscgem887636,2015-02-12T23:44:30.728Z,central Mongolia,earthquake
1960-05-21T10:02:57.000Z,-37.824,-73.353,25,8.1,mw,,,,,iscgem,iscgem879106,2015-02-12T22:20:16.779Z,"Bio-Bio, Chile",earthquake
1963-11-04T01:17:09.000Z,-6.843,129.684,65,8.1,mw,,,,,iscgem,iscgem17294492,2015-02-12T22:13:48.812Z,Banda Sea,earthquake
1966-10-17T21:42:00.000Z,-10.665,-78.228,40,8.1,mw,,,,,iscgem,iscgem842581,2015-02-12T20:08:47.094Z,near the coast of central Peru,earthquake
1971-07-26T01:23:22.000Z,-4.817,153.172,40,8.1,mw,,,,,iscgem,iscgem782684,2015-02-12T21:58:42.680Z,"New Ireland region, Papua New Guinea",earthquake
2007-01-13T04:23:21.160Z,46.243,154.524,10,8.1,mwc,606,14,,1.12,us,usp000f2ab,2015-04-18T21:59:17.955Z,east of the Kuril Islands,earthquake
2009-09-29T17:48:10.990Z,-15.489,-172.095,18,8.1,mwc,520,20.8,,1.01,us,usp000h1ys,2015-04-18T20:25:20.369Z,Samoa Islands region,earthquake
2007-04-01T20:39:58.710Z,-8.466,157.043,24,8.1,mwc,439,14.7,,1.32,us,usp000f83m,2015-04-18T21:59:00.775Z,Solomon Islands,earthquake
1923-09-01T02:58:00.000Z,35.4,139.2,15,8.1,,,,,,atlas,atlas19230901025800,2015-02-03T15:20:03.079Z,"near the south coast of Honshu, Japan",earthquake
2013-02-06T01:12:25.830Z,-10.799,165.114,24,8,mww,460,20.9,,1.29,us,usc000f1s0,2015-01-30T08:36:41.213Z,"76km W of Lata, Solomon Islands",earthquake
1976-01-14T16:47:33.500Z,-28.427,-177.657,33,8,ms,,,,,us,usp0000ee7,2015-02-12T23:40:45.709Z,Kermadec Islands region,earthquake
1985-03-03T22:47:07.280Z,-33.135,-71.871,33,8,mw,,,,1,us,usp0002ccz,2015-02-12T20:49:26.234Z,"offshore Valparaiso, Chile",earthquake
1985-09-19T13:17:47.350Z,18.19,-102.533,27.9,8,mw,,,,1.3,us,usp0002jwe,2015-02-12T22:44:57.277Z,"Michoacan, Mexico",earthquake
1986-05-07T22:47:10.870Z,51.52,-174.776,33,8,mw,,,,1.1,us,usp0002tmu,2015-02-12T20:27:05.319Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2000-11-16T04:54:56.740Z,-3.98,152.169,33,8,mwc,254,,,1.2,us,usp000a3qq,2015-04-18T22:03:41.641Z,"New Ireland region, Papua New Guinea",earthquake
2006-05-03T15:26:40.290Z,-20.187,-174.123,55,8,mwc,626,20.7,,1.18,us,usp000eg5g,2015-04-18T21:59:50.460Z,Tonga,earthquake
2007-08-15T23:40:57.890Z,-13.386,-76.603,39,8,mwc,625,25.7,,0.86,us,usp000fjta,2015-04-18T21:58:44.247Z,near the coast of central Peru,earthquake
1995-07-30T05:11:23.630Z,-23.34,-70.294,45.6,8,mw,,,,1.1,us,usp000714t,2015-04-18T22:04:49.051Z,"Antofagasta, Chile",earthquake
1995-10-09T15:35:53.910Z,19.055,-104.205,33,8,mw,,,,1.3,us,usp00074vc,2015-04-18T22:04:40.608Z,"Colima, Mexico",earthquake
1917-06-26T05:49:46.000Z,-14.739,-173.562,15,8,mw,,,,,iscgem,iscgem913548,2015-02-12T20:56:54.330Z,Samoa Islands region,earthquake
1924-04-14T16:20:36.000Z,6.722,126.038,15,8,mw,,,,,iscgem,iscgem910911,2015-02-12T21:44:41.153Z,"Mindanao, Philippines",earthquake
1934-01-15T08:43:25.000Z,26.885,86.589,15,8,mw,,,,,iscgem,iscgem904745,2015-02-12T21:04:33.315Z,Nepal-India border region,earthquake
1941-11-25T18:03:58.000Z,37.446,-18.953,10,8,mw,,,,,iscgem,iscgem901098,2015-01-24T18:07:47.000Z,Azores-Cape St. Vincent Ridge,earthquake
1942-11-10T11:41:28.000Z,-49.92,30.336,10,8,mw,,,,,iscgem,iscgem900536,2015-02-12T23:42:33.520Z,south of Africa,earthquake
1946-09-12T15:17:23.000Z,24.054,95.666,15,8,mw,,,,,iscgem,iscgem898579,2015-02-12T23:11:32.305Z,Myanmar,earthquake
1960-03-20T17:07:31.000Z,39.869,143.228,15,8,mw,,,,,iscgem,iscgem878564,2015-02-12T23:37:15.988Z,"off the east coast of Honshu, Japan",earthquake
1970-07-31T17:08:05.000Z,-1.597,-72.532,644.8,8,mw,,,,,iscgem,iscgem794176,2015-02-12T21:30:35.671Z,Colombia,earthquake
1971-07-14T06:11:30.000Z,-5.524,153.85,40,8,mw,,,,,iscgem,iscgem782181,2015-03-20T15:16:11.465Z,"New Ireland region, Papua New Guinea",earthquake
1972-12-02T00:19:52.000Z,6.405,126.64,60,8,mw,,,,,iscgem,iscgem765501,2015-03-20T15:22:38.956Z,"Mindanao, Philippines",earthquake
1995-10-09T15:35:00.000Z,19.053,-104.208,26.4,8,,,,,,atlas,atlas19951009153500,2015-02-04T01:44:09.293Z,"Colima, Mexico",earthquake
2014-06-23T20:53:09.700Z,51.8486,178.7352,109,7.9,mww,,22,0.133,0.71,us,usc000rki5,2015-04-18T21:54:08.699Z,"19km SE of Little Sitkin Island, Alaska",earthquake
1975-05-26T09:11:51.500Z,35.997,-17.649,33,7.9,ms,,,,,us,usp0000b6e,2015-02-12T23:05:19.716Z,Azores-Cape St. Vincent Ridge,earthquake
1975-07-20T14:37:39.900Z,-6.59,155.054,49,7.9,ms,,,,,us,usp0000c24,2015-02-12T21:39:15.925Z,"Bougainville region, Papua New Guinea",earthquake
1976-08-16T16:11:07.300Z,6.262,124.023,33,7.9,ms,,,,,us,usp0000hvb,2015-02-12T22:08:40.292Z,"Mindanao, Philippines",earthquake
1977-08-19T06:08:55.200Z,-11.085,118.464,33,7.9,ms,,,,,us,usp0000q62,2015-02-12T21:41:29.495Z,"south of Sumbawa, Indonesia",earthquake
1979-09-12T05:17:51.400Z,-1.679,136.04,5,7.9,ms,,,,,us,usp00012wp,2015-03-20T15:53:09.345Z,"Biak region, Indonesia",earthquake
1980-07-17T19:42:23.200Z,-12.525,165.916,33,7.9,ms,,,,,us,usp00018y0,2015-03-20T15:57:03.234Z,Santa Cruz Islands,earthquake
1987-11-30T19:23:19.590Z,58.679,-142.786,10,7.9,mw,,,,,us,usp0003aq8,2015-02-12T22:16:15.037Z,Gulf of Alaska,earthquake
2000-06-04T16:28:26.170Z,-4.721,102.087,33,7.9,mwc,379,,,1.1,us,usp0009txv,2015-04-18T22:03:58.841Z,"southern Sumatra, Indonesia",earthquake
2000-06-18T14:44:13.310Z,-13.802,97.453,10,7.9,mwc,405,,,1.16,us,usp0009ut0,2015-04-18T22:03:50.135Z,South Indian Ocean,earthquake
2002-11-03T22:12:41.000Z,63.517,-147.444,4.9,7.9,mwc,771,,,,us,usp000bg0m,2015-04-18T22:02:04.927Z,Central Alaska,earthquake
2007-09-12T23:49:03.720Z,-2.625,100.841,35,7.9,mwc,446,29.1,,1.01,us,usp000fn2b,2015-04-18T21:58:24.736Z,"Kepulauan Mentawai region, Indonesia",earthquake
1995-12-03T18:01:08.990Z,44.663,149.3,33,7.9,mw,,,,1.1,us,usp000782n,2015-02-12T22:59:07.276Z,Kuril Islands,earthquake
1996-01-01T08:05:10.830Z,0.729,119.931,24,7.9,mw,,,,1.2,us,usp00079zv,2015-03-20T17:14:53.530Z,"Minahasa, Sulawesi, Indonesia",earthquake
1996-06-10T04:03:35.480Z,51.564,-177.632,33,7.9,mwc,,,,0.9,us,usp0007jcu,2015-02-12T21:32:58.597Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
1996-06-17T11:22:18.540Z,-7.137,122.589,587.3,7.9,mwc,,,,1.2,us,usp0007jw8,2015-02-12T21:50:32.350Z,Flores Sea,earthquake
1901-08-09T13:01:00.000Z,-22,170,0,7.9,mw,,,,,iscgem,iscgem16957737,2015-02-12T20:08:48.853Z,southeast of the Loyalty Islands,earthquake
1905-04-04T00:49:59.000Z,32.636,76.788,20,7.9,mw,,,,,iscgem,iscgem16957848,2015-02-12T20:46:58.872Z,"Himachal Pradesh, India",earthquake
1911-06-15T14:25:53.000Z,29.049,128.778,100,7.9,mw,,,,,iscgem,iscgem16958149,2015-02-12T20:13:39.850Z,"northwest of the Ryukyu Islands, Japan",earthquake
1916-01-01T13:20:49.000Z,-4.739,152.548,35,7.9,mw,,,,,iscgem,iscgem913746,2015-02-12T20:23:22.818Z,"New Britain region, Papua New Guinea",earthquake
1917-01-30T02:45:40.000Z,56.136,163.168,20,7.9,mw,,,,,iscgem,iscgem913404,2015-01-24T18:07:43.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1922-01-17T03:50:28.000Z,-3.025,-71.398,475,7.9,mw,,,,,iscgem,iscgem911801,2015-02-12T22:13:14.241Z,northern Peru,earthquake
1928-06-17T03:19:34.000Z,16.182,-96.585,20,7.9,mw,,,,,iscgem,iscgem908744,2015-02-12T20:17:33.392Z,"Oaxaca, Mexico",earthquake
1931-08-10T21:18:45.000Z,46.817,89.915,10,7.9,mw,,,,,iscgem,iscgem906933,2015-02-12T20:59:26.193Z,"northern Xinjiang, China",earthquake
1931-10-03T19:13:22.000Z,-11.117,161.11,15,7.9,mw,,,,,iscgem,iscgem907054,2015-02-12T23:11:55.903Z,Solomon Islands,earthquake
1932-12-25T02:04:30.000Z,39.496,96.616,15,7.9,mw,,,,,iscgem,iscgem906530,2015-02-12T22:53:13.519Z,"Gansu, China",earthquake
1941-11-18T16:46:32.000Z,32.095,131.949,35,7.9,mw,,,,,iscgem,iscgem901083,2015-02-12T20:25:17.370Z,"Kyushu, Japan",earthquake
1950-12-02T19:51:51.000Z,-18.373,167.654,30,7.9,mw,,,,,iscgem,iscgem896121,2015-02-12T20:21:34.365Z,Vanuatu,earthquake
1953-11-25T17:48:55.000Z,34.006,141.625,25,7.9,mw,,,,,iscgem,iscgem892187,2015-02-12T22:15:41.968Z,"off the east coast of Honshu, Japan",earthquake
1959-05-04T07:15:47.000Z,53.257,159.732,55,7.9,mw,,,,,iscgem,iscgem881925,2015-02-12T20:33:36.013Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1968-05-16T10:39:02.000Z,41.43,142.864,25,7.9,mw,,,,,iscgem,iscgem822083,2015-02-12T21:18:01.678Z,"Hokkaido, Japan region",earthquake
1970-05-31T20:23:29.000Z,-9.183,-78.737,45,7.9,mw,,,,,iscgem,iscgem796163,2015-02-12T20:08:53.594Z,near the coast of northern Peru,earthquake
2008-05-12T06:28:01.570Z,31.002,103.322,19,7.9,mwc,774,11.3,,1.2,us,usp000g650,2015-04-18T21:57:51.414Z,"eastern Sichuan, China",earthquake
2011-03-11T06:15:40.280Z,36.281,141.111,42.6,7.9,mwc,163,48.4,,1.44,us,usp000hvpa,2015-03-24T18:26:30.960Z,"near the east coast of Honshu, Japan",earthquake
1975-10-11T14:35:15.000Z,-24.894,-175.119,9,7.8,ms,,,,,us,usp0000d42,2015-02-12T21:31:31.864Z,south of Tonga,earthquake
1975-12-26T15:56:38.700Z,-16.264,-172.467,33,7.8,ms,,,,,us,usp0000e2t,2015-02-12T22:41:25.940Z,Samoa Islands region,earthquake
1988-03-06T22:35:38.140Z,56.953,-143.032,10,7.8,mw,,,,,us,usp0003dnb,2015-02-12T21:16:57.080Z,Gulf of Alaska,earthquake
2000-11-16T07:42:16.930Z,-5.233,153.102,30,7.8,mwc,294,,,1.31,us,usp000a3sp,2015-04-18T22:03:34.984Z,"New Ireland region, Papua New Guinea",earthquake
2000-11-17T21:01:56.490Z,-5.496,151.781,33,7.8,mwc,346,,,1.07,us,usp000a45f,2015-04-18T22:03:26.203Z,"New Britain region, Papua New Guinea",earthquake
2003-11-17T06:43:06.800Z,51.146,178.65,33,7.8,mwc,604,24,,1.11,us,usp000cd1n,2015-04-18T22:01:18.797Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
2007-12-09T07:28:20.820Z,-25.996,-177.514,152.5,7.8,mwc,512,11.8,,1.12,us,usp000fu3q,2015-04-18T21:58:01.923Z,south of the Fiji Islands,earthquake
1990-04-18T13:39:19.010Z,1.186,122.857,25.7,7.8,mw,,,,1.2,us,usp000482z,2015-03-20T16:41:22.500Z,"Minahasa, Sulawesi, Indonesia",earthquake
1992-12-12T05:29:26.350Z,-8.48,121.896,27.7,7.8,mw,,,,1.4,us,usp0005j5a,2015-02-12T22:01:06.376Z,"Flores region, Indonesia",earthquake
1993-08-08T08:34:24.930Z,12.982,144.801,59.3,7.8,mw,,,,1.1,us,usp0005y3k,2015-03-24T18:44:49.724Z,Guam region,earthquake
1994-12-28T12:19:23.030Z,40.525,143.419,26.5,7.8,mw,,,,1.1,us,usp0006qh3,2015-02-12T20:54:11.640Z,"off the east coast of Honshu, Japan",earthquake
1997-10-14T09:53:18.150Z,-22.101,-176.772,167.3,7.8,mwb,,,,0.93,us,usp000890q,2015-02-12T22:13:15.206Z,south of the Fiji Islands,earthquake
1997-12-05T11:26:54.690Z,54.841,162.035,33,7.8,mwc,,,,1.02,us,usp0008btk,2015-02-12T22:15:48.491Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
2009-10-07T22:18:51.240Z,-12.517,166.382,35,7.8,mwc,195,20.3,,0.97,us,usp000h2gd,2015-02-12T22:22:50.853Z,Santa Cruz Islands,earthquake
2010-04-06T22:15:01.580Z,2.383,97.048,31,7.8,mwc,352,19.2,,1.19,us,usp000hat0,2015-04-18T21:56:40.840Z,"northern Sumatra, Indonesia",earthquake
2012-10-28T03:04:08.820Z,52.788,-132.101,14,7.8,mww,807,42.7,,0.99,us,usp000juhz,2015-04-18T21:55:25.910Z,"Haida Gwaii, Canada",earthquake
1902-09-23T20:18:00.000Z,16,-93,0,7.8,mw,,,,,iscgem,iscgem16957778,2015-02-12T20:51:37.228Z,"Chiapas, Mexico",earthquake
1906-12-22T18:21:11.000Z,44.284,85.572,15,7.8,mw,,,,,iscgem,iscgem16957935,2015-02-12T20:34:48.018Z,"northern Xinjiang, China",earthquake
1907-01-04T05:19:11.000Z,1.873,94.209,15,7.8,mw,,,,,iscgem,iscgem16957943,2015-02-12T20:12:24.239Z,off the west coast of northern Sumatra,earthquake
1907-04-15T06:08:25.000Z,16.513,-97.304,30,7.8,mw,,,,,iscgem,iscgem16957951,2015-02-12T23:34:16.787Z,"Oaxaca, Mexico",earthquake
1910-06-16T06:30:43.000Z,-19.572,169.438,100,7.8,mw,,,,,iscgem,iscgem16958089,2015-02-12T22:13:55.809Z,Vanuatu,earthquake
1911-08-16T22:41:17.000Z,7.237,136.944,15,7.8,mw,,,,,iscgem,iscgem16958156,2015-02-12T22:15:49.177Z,Palau region,earthquake
1913-03-14T08:45:04.000Z,5.354,126.121,15,7.8,mw,,,,,iscgem,iscgem914043,2015-02-12T21:29:21.966Z,"Mindanao, Philippines",earthquake
1915-05-01T05:00:10.000Z,48.361,155.162,30,7.8,mw,,,,,iscgem,iscgem913898,2015-02-12T23:40:24.276Z,Kuril Islands,earthquake
1918-11-08T04:38:09.000Z,44.893,151.896,15,7.8,mw,,,,,iscgem,iscgem913336,2015-02-12T20:37:05.376Z,east of the Kuril Islands,earthquake
1918-12-04T11:47:50.000Z,-26.538,-70.608,40,7.8,mw,,,,,iscgem,iscgem913362,2015-02-12T21:44:28.065Z,"Atacama, Chile",earthquake
1919-01-01T03:00:34.000Z,-19.307,-178.106,485,7.8,mw,,,,,iscgem,iscgem912700,2015-02-12T21:42:07.546Z,Fiji region,earthquake
1919-05-06T19:41:14.000Z,-4.852,153.714,35,7.8,mw,,,,,iscgem,iscgem912783,2015-02-12T20:41:45.243Z,"New Ireland region, Papua New Guinea",earthquake
1920-02-02T11:22:24.000Z,-4.967,152.017,35,7.8,mw,,,,,iscgem,iscgem912419,2015-02-12T20:34:40.914Z,"New Britain region, Papua New Guinea",earthquake
1921-11-15T20:36:43.000Z,36.202,70.711,240,7.8,mw,,,,,iscgem,iscgem912367,2015-02-12T22:17:58.550Z,"Hindu Kush region, Afghanistan",earthquake
1923-09-02T02:46:41.000Z,35.007,139.926,15,7.8,mw,,,,,iscgem,iscgem911591,2015-02-12T22:34:35.523Z,"near the south coast of Honshu, Japan",earthquake
1929-03-07T01:34:42.000Z,50.852,-169.753,15,7.8,mw,,,,,iscgem,iscgem907930,2015-02-12T22:59:13.715Z,south of the Aleutian Islands,earthquake
1929-12-17T10:58:42.000Z,53.559,171.972,20,7.8,mw,,,,,iscgem,iscgem908419,2015-02-12T21:02:26.170Z,"Near Islands, Aleutian Islands, Alaska",earthquake
1931-03-09T03:49:00.000Z,40.572,142.398,35,7.8,mw,,,,,iscgem,iscgem906664,2015-02-12T20:37:12.422Z,"near the east coast of Honshu, Japan",earthquake
1932-06-18T10:12:11.000Z,19.419,-103.907,15,7.8,mw,,,,,iscgem,iscgem906234,2015-02-12T23:30:14.941Z,"Colima, Mexico",earthquake
